policy_id,TARGET
policy_10697,0.03361014363390942
policy_49632,0.11721871683862592
policy_25754,0.01217641523263369
policy_54833,0.4092847116232819
policy_43701,0.22802822602317704
policy_5874,0.37287123375537634
policy_15114,0.04707585332605608
policy_58057,0.017792144054652802
policy_99547,0.1920693471543949
policy_79325,0.13338676227483612
policy_17835,0.1222255159254655
policy_9698,0.02083847848997223
policy_66060,0.15671502872727958
policy_1281,0.006888102959025737
policy_64783,0.4925935289438632
policy_8481,0.22269578303322965
policy_63150,0.04206280269765628
policy_51099,0.01650804573023491
policy_80069,0.18922029862360354
policy_38862,0.33682233557894875
policy_24643,0.009736809131014301
policy_55844,0.06782416131142754
policy_49734,0.23049607469031214
policy_30895,0.24309125611460103
policy_11243,0.1363317181815822
policy_27333,0.13957881335951794
policy_42430,0.22899708665333138
policy_3821,0.11866166892938558
policy_88655,0.13719293735574103
policy_98002,0.14660157977244148
policy_60568,0.37075413219444847
policy_86904,0.2604933261163453
policy_62823,0.38596378455154323
policy_88114,0.0957393217124409
policy_82956,0.056615666310525226
policy_80528,0.5628765424645579
policy_17072,0.007503480564592476
policy_16052,0.21304239939105316
policy_48533,0.033048199708044776
policy_32477,0.12392467680906392
policy_19198,0.12353104622860009
policy_18669,0.13243255150313543
policy_26397,0.005144907628697932
policy_2832,0.6005821801358304
policy_68,0.05443433192370839
policy_71543,0.07885724196681504
policy_39993,0.015435936338526197
policy_73254,0.17132285503757677
policy_15798,0.04543056835599843
policy_1748,0.2944114159797908
policy_3843,0.021449443368744693
policy_1469,0.08883524476364506
policy_10760,0.03696325963551325
policy_48,0.03258798812886524
policy_896,0.08782140895783741
policy_76844,0.20525361108693724
policy_56219,0.134161768226091
policy_72343,0.1047165238892336
policy_35471,0.006451837747898092
policy_1329,0.3821451892303786
policy_97370,0.5755453757048307
policy_60734,0.07128142190515117
policy_98523,0.6964954529650551
policy_36944,0.0889609435943488
policy_21827,0.11098979526558338
policy_52884,0.09170733255278929
policy_74132,0.027293515767610296
policy_30380,0.011646508543032045
policy_89447,0.2261181144628927
policy_69831,0.061705769020027966
policy_85902,0.1098100692356271
policy_56176,0.0886961880568162
policy_6885,0.01757807755821921
policy_96887,0.013865787986787751
policy_34053,0.16571652430346098
policy_41219,0.1719945845923185
policy_49664,0.023313181842002418
policy_96925,0.2547337840512631
policy_77271,0.3430708388804242
policy_84450,0.3866865345744468
policy_43359,0.10737793346752997
policy_95858,0.5477737036607647
policy_76672,0.11499950636525336
policy_93327,0.009866255241290832
policy_48977,0.37757455146470276
policy_35743,0.025872941563213788
policy_30362,0.02128811577626735
policy_18179,0.08359104699818853
policy_70370,0.3580141902098664
policy_86114,0.41230422997063826
policy_6238,0.24828545432819948
policy_36547,0.11967491128466065
policy_4135,0.024755838083392618
policy_87892,0.3449975202283842
policy_6104,0.23077455980658027
policy_9411,0.002627937526840938
policy_22112,0.02559744664824405
policy_31283,0.050840532755894716
policy_50496,0.40670390525428374
policy_52380,0.49754642836309926
policy_75834,0.08498593755478087
policy_71443,0.045906449428022106
policy_51814,0.13129527849789646
policy_38028,0.05278211768262297
policy_44811,0.08126370032424096
policy_2658,0.18767298160332707
policy_98312,0.08037487635392271
policy_69132,0.27056001673701535
policy_66718,0.00622884935827744
policy_96256,0.14142715782793583
policy_49674,0.049685374862181504
policy_87504,0.10992000687552615
policy_16960,0.055560160514633396
policy_31601,0.03561096883161972
policy_73521,0.05973148191279911
policy_77196,0.5632557662184026
policy_14461,0.022866946007897723
policy_63290,0.3280389797948231
policy_76083,0.2731147257917883
policy_24193,0.010124146437004369
policy_62824,0.02872092941555026
policy_32304,0.041069448931413705
policy_54778,0.43320902182562343
policy_99310,0.02622172509751236
policy_39488,0.06914289024570874
policy_61474,0.044647826794747526
policy_21477,0.12729404347853282
policy_14088,0.0032557631107330816
policy_89897,0.2469161625785717
policy_7401,0.028298079315245615
policy_74976,0.395047937555072
policy_80592,0.272963995318776
policy_96997,0.14728777295329246
policy_39024,0.062402710202046
policy_26953,0.022598022365902814
policy_51143,0.10657512747355696
policy_39682,0.3212386146223658
policy_64324,0.14677177543167874
policy_99649,0.4144442341733301
policy_43850,0.25456608359923844
policy_72462,0.3547820640282974
policy_30770,0.30854741919117207
policy_66198,0.10667394818452747
policy_1275,0.27834394660230066
policy_15075,0.003358967736901196
policy_62790,0.013582141068525032
policy_71692,0.13362059387710623
policy_29770,0.024024110760528652
policy_22904,0.05082782100133863
policy_37899,0.08312220155719466
policy_28230,0.08962401986707512
policy_45680,0.25912435604119377
policy_19098,0.0056986171941041525
policy_91415,0.08429272722293979
policy_91576,0.046905537323095645
policy_91610,0.6675720732341226
policy_80033,0.29555015559767234
policy_78400,0.3930397170889114
policy_26340,0.04302063946707117
policy_48699,0.6414418254493008
policy_5398,0.006207976817462986
policy_57091,0.20857015367499368
policy_22104,0.0010041835277448305
policy_62466,0.35049084046191603
policy_95498,0.030391442347749167
policy_95226,0.01975922736586318
policy_2914,0.06986464903760956
policy_69953,0.03640928571486922
policy_17800,0.04463084791344832
policy_15503,0.11198640846036371
policy_69659,0.03981291660003916
policy_12782,0.09388065856639846
policy_76951,0.007334658708673497
policy_13503,0.023554254127583146
policy_1181,0.011423724944230882
policy_47090,0.15737457676454578
policy_80138,0.11978021342180445
policy_71834,0.36801071591282297
policy_1839,0.09575443287674847
policy_90725,0.1192905179328443
policy_69229,0.126935808694454
policy_81974,0.18684993213274698
policy_49570,0.24732266740980965
policy_67628,0.47615237778476294
policy_40888,0.28813078153511723
policy_11307,0.11580680535038361
policy_60619,0.11594546885280847
policy_72778,0.043723262124236544
policy_98609,0.49825166682076133
policy_68670,0.11712205214996482
policy_91567,0.012218863166651345
policy_99056,0.017734938880117027
policy_5971,0.17196457498015102
policy_38243,0.10722930920998196
policy_56138,0.17254625259486758
policy_87940,0.2584397039413988
policy_6736,0.12297826229826693
policy_72470,0.24069762367706277
policy_47533,0.06436475067872588
policy_40409,0.01609185384895027
policy_79467,0.7674471769525735
policy_78028,0.2616947337848203
policy_42128,0.28949392511085426
policy_38871,0.19630026236439913
policy_42996,0.02066945726856085
policy_32570,0.006501385102828064
policy_15520,0.1695072130678839
policy_31323,0.004290855190486579
policy_22706,0.04418676619016533
policy_75179,0.23485875828824035
policy_94381,0.1739521222230418
policy_13501,0.00599065193589552
policy_73240,0.20325827619518003
policy_16712,0.004133432013621513
policy_77695,0.23082103771156615
policy_38913,0.17198675139160746
policy_14218,0.017243469445483703
policy_56002,0.1112838719838013
policy_91881,0.13216299106823554
policy_48283,0.241900611079253
policy_93202,0.13129344714577612
policy_80980,0.09270824192332905
policy_60696,0.1611120757369582
policy_11663,0.044694699737523366
policy_7333,0.009620641800161586
policy_55640,0.22161737524029587
policy_85961,0.23357317414573045
policy_73064,0.17697035960769758
policy_73638,0.2715498569494424
policy_21357,0.004834778015083459
policy_21904,0.12891934737114402
policy_17902,0.0031714923459197214
policy_55423,0.42942342718438836
policy_72517,0.2880992758175273
policy_18107,0.03704035425648622
policy_96163,0.08747455969313597
policy_23941,0.042209598857545653
policy_72159,0.10566762967230617
policy_56237,0.2792558952897264
policy_18839,0.032703464981110125
policy_14453,0.01035745747389875
policy_95843,0.01666990153087256
policy_21726,0.01876875184752319
policy_97701,0.24838388029155742
policy_73763,0.5972632777429628
policy_38023,0.134094877161717
policy_39527,0.3338393593025445
policy_51924,0.12201114262339215
policy_94943,0.09724373900284881
policy_57194,0.09492802536081839
policy_25342,0.0071729716420257435
policy_1916,0.013457063206660302
policy_25773,0.1370928372356989
policy_98249,0.06913532720835723
policy_81102,0.06418263645696397
policy_86680,0.1252899473123577
policy_4142,0.5418886669298164
policy_90372,0.23569230623184767
policy_15426,0.08896001713819439
policy_73954,0.14335088426116033
policy_84490,0.2192670514993762
policy_8404,0.02560022722890602
policy_28462,0.03963966855159301
policy_4917,0.08895653479463911
policy_7040,0.04155836084538058
policy_35293,0.43816537341545925
policy_89949,0.04665411438699329
policy_68810,0.3189590892775914
policy_43243,0.23166398893894677
policy_66108,0.3633236594348352
policy_86908,0.24749939701135132
policy_71679,0.11950181448556327
policy_42634,0.15906800677361338
policy_52919,0.177982193437322
policy_89123,0.07614772001407767
policy_45269,0.008085656218497569
policy_68359,0.3685294943442716
policy_18550,0.19458130059777484
policy_77550,0.12557783787495555
policy_76593,0.16146157688963314
policy_62456,0.35676614098702997
policy_2707,0.2661730323925044
policy_78604,0.19518738440767053
policy_76176,0.6278335146841152
policy_60220,0.11197767569398775
policy_97883,0.878816734242517
policy_45509,0.1707691598654595
policy_68970,0.20736720246019485
policy_23620,0.057774038003871535
policy_49543,0.42372391244473434
policy_74396,0.30121553721783084
policy_13176,0.002406342615925832
policy_88669,0.1765257762502859
policy_1092,0.877921957601266
policy_80500,0.08533257949876284
policy_2166,0.21697541376835788
policy_10503,0.0059760790405045065
policy_87870,0.41856072261143595
policy_2303,0.10293819556052022
policy_75362,0.3365220907636515
policy_85348,0.035242821953559135
policy_68168,0.11902219586925261
policy_40934,0.2432043687092558
policy_31500,0.003318339042207199
policy_69760,0.18215073025166567
policy_89801,0.011928967614859254
policy_89874,0.06380380875340946
policy_87084,0.369528531572499
policy_8059,0.00901443942684665
policy_17358,0.17553992621291015
policy_56819,0.5476009274952258
policy_60787,0.054657296281035654
policy_12102,0.04027656826469917
policy_4029,0.008672866312647106
policy_24841,0.07025704741039264
policy_42373,0.014747309526526718
policy_13290,0.0007675913869947759
policy_32371,0.06357238479331935
policy_20310,0.05649108645394674
policy_26615,0.03658998089104768
policy_78051,0.15457207595971678
policy_81531,0.10014922110197505
policy_49860,0.18656909514747338
policy_58524,0.1388941556639792
policy_89182,0.07857917765964766
policy_44800,0.02169140275037178
policy_266,0.13076684546713446
policy_44845,0.16452879635313344
policy_71596,0.015559827110966287
policy_68155,0.1696763652018451
policy_50793,0.41761064112199764
policy_41272,0.09789893390872431
policy_74562,0.08081395083897183
policy_27834,0.01766429803576763
policy_22888,0.2074089455849777
policy_45967,0.16318531226410912
policy_91003,0.38914499770339395
policy_77938,0.24212239780374606
policy_69759,0.09841230370982115
policy_71319,0.34781676599721373
policy_7093,0.04946295782244573
policy_27315,0.010022832521158372
policy_15033,0.03609377021044248
policy_60962,0.021892635848421674
policy_73358,0.07477797168918371
policy_99217,0.03959754467146289
policy_214,0.679846177854346
policy_34948,0.038293880064035994
policy_99936,0.53194372067979
policy_84000,0.22702803661581286
policy_10374,0.002473294314853694
policy_57978,0.4613302382157339
policy_29247,0.14596945864868438
policy_982,0.01565670054246699
policy_60943,0.3503506684779398
policy_42939,0.11122212967010123
policy_75377,0.010502541429521872
policy_6829,0.04251320176898077
policy_24908,0.00763286653155478
policy_66682,0.07015451607356775
policy_93601,0.46964258747419757
policy_11456,0.00921529617499059
policy_26765,0.013620373027580264
policy_69824,0.15640602200204756
policy_9755,0.07727071064662594
policy_20760,0.012658076058939297
policy_37501,0.02206198620022176
policy_65455,0.22832282014915958
policy_88987,0.5312669335932189
policy_19313,0.10059385390006811
policy_84694,0.3595561362724242
policy_10835,0.010824797983480948
policy_91975,0.007115934314688483
policy_6644,0.35299912190075494
policy_28530,0.03619609266545534
policy_81429,0.09379589727448288
policy_79786,0.07130308307602191
policy_72233,0.24621748289000542
policy_8506,0.05380958240741299
policy_9485,0.007398914668293475
policy_36278,0.30265061025705525
policy_27378,0.018346736378895424
policy_99010,0.4082354255339824
policy_51195,0.06419353021685228
policy_38240,0.08358629923968998
policy_59918,0.08941827640340581
policy_49567,0.06450552352712903
policy_84158,0.20231895258032817
policy_28743,0.05806152580725152
policy_26364,0.061176971484158585
policy_99855,0.16722399639153757
policy_25869,0.001910609095772629
policy_35074,0.05298666473679619
policy_24383,0.02900994707776608
policy_75380,0.20823926357661973
policy_51944,0.2508309960917835
policy_57223,0.2969387020777718
policy_55574,0.15854382083505722
policy_39356,0.12344286749490724
policy_97885,0.44258842163161316
policy_48955,0.22492024246525363
policy_97026,0.11012388196431482
policy_94983,0.11942673076113754
policy_75774,0.18455412782633285
policy_97922,0.15417530682407307
policy_59409,0.28251869915337535
policy_53899,0.1868051332454054
policy_98934,0.07751408949637247
policy_21612,0.03482120982626232
policy_7509,0.00483286225709876
policy_26963,0.009232487238303156
policy_69075,0.17871445942424696
policy_71589,0.05902362037207739
policy_90873,0.3628629114252261
policy_80852,0.04610038343394633
policy_50534,0.06217435523658591
policy_97522,0.11552167826298153
policy_67796,0.20448320058392846
policy_88181,0.008777025654729207
policy_27785,0.040668098705485635
policy_30327,0.03911974632900704
policy_11566,0.05677680856194769
policy_31230,0.09106763681821438
policy_68327,0.42293660379467574
policy_37340,0.2971037062096946
policy_85610,0.02390759115524143
policy_22054,0.007796477304437896
policy_59130,0.06686227433645582
policy_40137,0.20675317604263743
policy_95108,0.12056204811845601
policy_28735,0.021031133204438012
policy_37287,0.04815379899410755
policy_430,0.006488480604010831
policy_46489,0.02431371159082902
policy_57133,0.10621496660372044
policy_48899,0.5453863876379842
policy_38228,0.07156318968121242
policy_34975,0.041625273698053834
policy_2523,0.11669882154590608
policy_31835,0.33585253425998085
policy_88287,0.02610754742365551
policy_60618,0.16079996180076792
policy_15208,0.12519764196786906
policy_88571,0.41691489288134215
policy_92065,0.38867461432198286
policy_95369,0.04027578860500632
policy_25877,0.014671036270442374
policy_76948,0.8701760593083989
policy_37810,0.012955667637563971
policy_97877,0.07451698287341756
policy_70842,0.5130781376095355
policy_3921,0.35113150151782696
policy_29812,0.09234158573384108
policy_94628,0.02838494495405135
policy_29487,0.1906422927921874
policy_23878,0.0016919073497464882
policy_12648,0.12789616310084434
policy_30529,0.12908582933123114
policy_82495,0.35435383924074454
policy_82445,0.26055542577196833
policy_41634,0.355023204352011
policy_5418,0.3778264794763315
policy_15081,0.010645116998408201
policy_56985,0.0493515645146464
policy_34157,0.011956135761349703
policy_8091,0.009230267615191141
policy_95837,0.14430911698060725
policy_99382,0.03247495441100573
policy_52013,0.11281501535996045
policy_96434,0.2829972467376332
policy_43961,0.3703053396888469
policy_75090,0.12089321717080108
policy_59472,0.05985396898588728
policy_26904,0.020866245408053593
policy_23520,0.14985067079674333
policy_41654,0.2766408421582882
policy_98638,0.416430992214784
policy_65211,0.2462214023513388
policy_31654,0.01466367485372251
policy_692,0.2735522126605803
policy_2325,0.09732246777140684
policy_76721,0.04313129364634965
policy_89326,0.026064727496920317
policy_21076,0.023236083507442946
policy_97190,0.5540879037578521
policy_67971,0.030899470274679243
policy_27681,0.023837632858453747
policy_83829,0.605117415050334
policy_847,0.05756479055230476
policy_72908,0.048527945084521955
policy_11765,0.17831119003128892
policy_2775,0.05858097651471061
policy_58839,0.3475873138116758
policy_18210,0.12040654677703688
policy_14800,0.04484018897841273
policy_57994,0.6932346192293158
policy_21895,0.004548628187480146
policy_43511,0.18867384966614853
policy_36633,0.2646455742107576
policy_2049,0.33589827567092473
policy_52032,0.020104787881560747
policy_29543,0.024312302350056523
policy_77411,0.2875517064565024
policy_51685,0.05105873400688618
policy_32916,0.04399620994462736
policy_51270,0.11948500283247226
policy_51069,0.12355980884099793
policy_61265,0.17296860739951345
policy_37862,0.16001821858927714
policy_62414,0.6248233480207522
policy_38034,0.38992906127473126
policy_20854,0.10347408726323257
policy_17227,0.014804529495671553
policy_31947,0.010374826990439966
policy_40192,0.2055725943834297
policy_82774,0.13925934813397414
policy_32906,0.001670910878501601
policy_78922,0.01723459252427406
policy_16843,0.024924469338380748
policy_45650,0.2386221168347434
policy_5366,0.17432102189364157
policy_87415,0.15970005483190816
policy_5299,0.729559450734091
policy_71619,0.5296008286943737
policy_83519,0.15179334930698815
policy_9306,0.044019544506149866
policy_61642,0.25930070558716384
policy_74058,0.27853963002808524
policy_64650,0.04729174233309242
policy_20790,0.0033224102432703375
policy_17749,0.055047577724420364
policy_12523,0.10470148669629473
policy_21792,0.14425090498175272
policy_32896,0.03670187173963465
policy_97851,0.2698789010674103
policy_3437,0.6151061924677432
policy_57578,0.3846652522540084
policy_11381,0.04127081215567916
policy_18136,0.05072362138169126
policy_87353,0.23549791487157204
policy_45503,0.02138473160448247
policy_14709,0.07572156670256276
policy_17220,0.05106052706170564
policy_35166,0.11137755894350267
policy_1772,0.3149415388633816
policy_94671,0.10872924348348288
policy_73747,0.486827100979497
policy_95167,0.42641380811459395
policy_71813,0.0684343195281893
policy_16890,0.009293660037606165
policy_73717,0.24342383961394554
policy_24132,0.07130174955784956
policy_62633,0.12037712896461157
policy_24865,0.008021175080256715
policy_18505,0.06287982733269447
policy_57891,0.03673295147676535
policy_45893,0.14342512303733787
policy_33570,0.13622517186898597
policy_27170,0.03844685140211481
policy_98456,0.6250241894344997
policy_46874,0.06355905802384444
policy_9627,0.009317375077653588
policy_32829,0.050321274390136464
policy_42986,0.016089085311370394
policy_9721,0.042270124999002234
policy_34138,0.003947431568377052
policy_95287,0.05506410513448337
policy_74568,0.6418621422318121
policy_74965,0.5657191449136827
policy_45947,0.2921802878865355
policy_62913,0.30846234905145303
policy_19425,0.10592864833545051
policy_29777,0.031194303745216822
policy_4883,0.39648584859483427
policy_76177,0.04962544386491952
policy_36123,0.029871437115386108
policy_27956,0.16467498310844184
policy_84879,0.19419120965351075
policy_91169,0.23970789417224822
policy_94152,0.12319657852009658
policy_97421,0.048809871700173174
policy_49749,0.09567409628925114
policy_45610,0.04373574233959088
policy_88803,0.015484782445739621
policy_33911,0.23744197385561527
policy_60373,0.5501021763514994
policy_63021,0.07958824310180723
policy_16326,0.009223433150677744
policy_77022,0.38786732504845384
policy_87669,0.09346786329188024
policy_78550,0.37630249956112644
policy_35529,0.15293797368514678
policy_4794,0.17048295454522186
policy_20827,0.02302615704971865
policy_44136,0.5227332776241504
policy_98799,0.4190254235059872
policy_86453,0.20520956761400988
policy_93584,0.023089431652905775
policy_45412,0.02301750844358999
policy_17442,0.09971862332415977
policy_32988,0.06025510423148679
policy_96247,0.1999001406864874
policy_22055,0.04592934617206445
policy_56891,0.07383652274462987
policy_59212,0.23077723969450223
policy_88003,0.03861585422008232
policy_16235,0.0036374152427325096
policy_98730,0.5477814983375946
policy_38566,0.043383516541173894
policy_62940,0.37148535616576506
policy_63887,0.44814481796516836
policy_13471,0.023599176704443187
policy_98796,0.021085218131253147
policy_62015,0.2213506538308353
policy_73674,0.07140544797262445
policy_37549,0.167042489706632
policy_97879,0.23738733994061637
policy_90396,0.13751708066383048
policy_924,0.5214114880150321
policy_25265,0.011470139833979561
policy_99933,0.03325106447841133
policy_45015,0.2052589227630688
policy_87086,0.05191014833192546
policy_97336,0.1524579436469378
policy_43073,0.38899825129090687
policy_62829,0.276493385627598
policy_86696,0.2751337657590514
policy_31469,0.07998286267521895
policy_73387,0.20295094320564366
policy_58927,0.14027745337655012
policy_74310,0.3291838649246077
policy_99417,0.5561326224324489
policy_26981,0.06166126252507872
policy_9334,0.05158948539421694
policy_9406,0.03535514539202567
policy_18937,0.026487492250466392
policy_71519,0.31046258313712516
policy_41139,0.045356852870021974
policy_58103,0.12872096522308946
policy_57700,0.2264998364897125
policy_77086,0.060333515094684854
policy_71944,0.11125164094159969
policy_77234,0.13485058033850272
policy_40132,0.04070055547793717
policy_36757,0.09416562145563251
policy_29798,0.04419862725727833
policy_17166,0.02891218078732684
policy_22183,0.5006145635508161
policy_55818,0.12428001394909194
policy_92356,0.5453843999868004
policy_9639,0.0013230769779591673
policy_22303,0.014616309883190418
policy_54796,0.22920590344503192
policy_89961,0.4287917504550642
policy_81442,0.044702387699248884
policy_74366,0.24939845118942316
policy_98617,0.03241175037044298
policy_27516,0.03980927592128625
policy_23375,0.08112604235381939
policy_58082,0.26417300106963953
policy_67476,0.32826546732987805
policy_74854,0.2919774641712097
policy_24806,0.008398120027139192
policy_95534,0.4969201160765935
policy_93691,0.15414602959047521
policy_31423,0.08335308433092178
policy_21798,0.031935499747139745
policy_48647,0.4712678661491412
policy_17527,0.04767611267352271
policy_19135,0.04188728536455325
policy_11106,0.02742311212597834
policy_24626,0.1583619495986925
policy_34135,0.22519298101156388
policy_46689,0.3491940580702882
policy_99527,0.12098937807845245
policy_44319,0.03366933645533423
policy_15299,0.024679935050372942
policy_99925,0.06707609517587237
policy_52571,0.12750092274694275
policy_71697,0.1534055568488207
policy_41057,0.16916425089513434
policy_53355,0.007323336342159942
policy_48363,0.10019559092959698
policy_6754,0.005048907001599407
policy_23421,0.026433312463779397
policy_81217,0.2588393931327034
policy_87852,0.4436361735527399
policy_71690,0.3380005721094379
policy_59316,0.5490354731134316
policy_79642,0.2591569653402137
policy_91326,0.007398630760505925
policy_12092,0.014675930950212553
policy_24019,0.16745924704507661
policy_46488,0.19602907040422496
policy_52905,0.4369756461004995
policy_49445,0.342249505379732
policy_72953,0.40968112261461337
policy_99534,0.3223689898490361
policy_66046,0.08534554483546619
policy_91056,0.07195445281239568
policy_50964,0.32677857823266193
policy_40058,0.02138602291961164
policy_15421,0.013872959194156034
policy_44344,0.18183807884268094
policy_34935,0.3476652511037675
policy_26354,0.01892231542966716
policy_93487,0.24564008584363772
policy_49643,0.1518709048235982
policy_13406,0.06329966491111728
policy_38433,0.3114349613678738
policy_44112,0.04621313061558464
policy_64524,0.07731096505502003
policy_27447,0.04047362028740246
policy_98180,0.4868854240375594
policy_71781,0.21186497696392279
policy_30922,0.5988860560880147
policy_53707,0.31532500499823324
policy_19181,0.029645140109670707
policy_28411,0.008597442109384462
policy_73270,0.29870140938797535
policy_76473,0.07445551382814183
policy_32141,0.01888801861337676
policy_70188,0.09566749410624731
policy_26119,0.05406937057750098
policy_12192,0.02238192745665094
policy_86864,0.11665547522397209
policy_72754,0.4619626604258965
policy_15730,0.13544343632096584
policy_52426,0.17053978241924594
policy_47631,0.4441834149691884
policy_93737,0.4021642691615129
policy_55398,0.33918917903969054
policy_32130,0.00807312803121706
policy_44739,0.3177806182304004
policy_34098,0.20127927172221394
policy_68023,0.26295370193693846
policy_87840,0.5025948607747815
policy_19804,0.02709463542768596
policy_33720,0.06391801253113538
policy_197,0.012808363857892493
policy_22781,0.034772506178344875
policy_57270,0.32257766830952994
policy_56293,0.45201118144204233
policy_31105,0.1025213929323664
policy_55816,0.012885009704700736
policy_6959,0.0408941860378681
policy_71435,0.08448216146901147
policy_24248,0.2879451531999505
policy_93358,0.10321511680060773
policy_29091,0.07239624762286048
policy_80332,0.06232207700810243
policy_98302,0.37445175403177333
policy_16185,0.014508089524247052
policy_39459,0.41624904250342826
policy_49687,0.13999008148993972
policy_54529,0.16400730481897682
policy_25155,0.006593830535927233
policy_48835,0.06349757110017308
policy_7050,0.012332258044153128
policy_17711,0.16112702553341232
policy_75374,0.47361330160031573
policy_56369,0.6495629550801252
policy_17643,0.2601670881404968
policy_83105,0.5755004079774465
policy_8072,0.010928431300201573
policy_45708,0.3314347338968544
policy_59274,0.03384916097317699
policy_10932,0.12901431954689327
policy_10171,0.03565778709869358
policy_24619,0.025387313709355774
policy_73980,0.36160049735488375
policy_94906,0.1864032485068127
policy_71549,0.03219794034760718
policy_50269,0.2960094436896928
policy_61907,0.01780267432694666
policy_10076,0.051149521851257276
policy_63825,0.1917102804605575
policy_42370,0.13561071122803886
policy_28045,0.012614910573364318
policy_14955,0.042911880014614566
policy_98499,0.036058964735964684
policy_61095,0.14052389380490474
policy_74996,0.28216970148457315
policy_28374,0.005376913229752277
policy_7413,0.026413717691195777
policy_55800,0.17435550933212143
policy_7061,0.0166262035811242
policy_2043,0.4515491208862806
policy_46191,0.18104842333137106
policy_16088,0.10238239821270458
policy_32550,0.6160428786798993
policy_11101,0.01008228524942552
policy_82644,0.142162181406367
policy_99091,0.384061290046234
policy_11556,0.02664349179243659
policy_25255,0.027491169304536402
policy_68421,0.4156459920561897
policy_17511,0.03470567804625712
policy_55777,0.056344355572324194
policy_39193,0.19035591898998241
policy_47357,0.22868586728214702
policy_30683,0.15586411504264577
policy_29706,0.05993830929493666
policy_11998,0.04581084135920788
policy_86808,0.26669378800656296
policy_21660,0.07186180611027708
policy_74008,0.3465577323959776
policy_46716,0.1789144819713551
policy_71874,0.13887334036834692
policy_7945,0.03909142471760352
policy_10497,0.01767681684524397
policy_58261,0.05188415313879391
policy_37529,0.04516736126710021
policy_94855,0.3622777944270997
policy_10185,0.004612665926047222
policy_16872,0.022494611407042172
policy_60702,0.33813579667929605
policy_20928,0.01946411143048077
policy_11988,0.024436452657561895
policy_11760,0.03975182424635455
policy_23547,0.030483059698131795
policy_92637,0.18001129692213522
policy_25696,0.01702741192986903
